what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1395456057140
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1395456063468
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1395456063859
closed,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1395456065140
closed,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1395456065765
closed,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1395456066359
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395456067984
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395456067984
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395456068031
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395456084953
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395456086234
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395456086296
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1395456093953
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1395456096203
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1395456104000
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1395456107796
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395456110218
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395456114500
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1395456133578
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1395456136203
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1395456136703
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1395456136812
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1395456139578
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1395456140484
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1395456141406
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1395456142250
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1395456145406
opened,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1395456146890
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1395456146984
error,log,,,"Unexpected runtime error while computing a text hover",1395456154812
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395456155593
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395456156906
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1395456164421
closed,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1395456164421
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1395456167343
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395456168562
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395456169921
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395456170453
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395456179281
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395456181187
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395456182875
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395456182921
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395456183953
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395456188984
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395456198984
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395456199015
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395456200234
opened,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1395456200640
opened,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.VariableView",1395456200750
activated,perspective,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugPerspective",1395456200796
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1395456200828
opened,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.BreakpointView",1395456201656
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.VariableView",1395456203687
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1395456208515
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1395456210609
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1395456212968
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1395456219671
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395456224640
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395456224734
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395456227187
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395456228875
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395456230187
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395456232593
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1395456233125
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395456233890
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395456242437
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1395456246937
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1395456250187
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1395456252437
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395456259890
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395456262359
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1395456268437
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1395456270000
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1395456270625
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1395456271296
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395456288859
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395456290984
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395456292250
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395456292265
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395456292343
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395456338187
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1395456340218
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Terminate",1395456340281
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1395456340421
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.501.v201108231700,"org.eclipse.jst.j2ee.J2EEPerspective",1395456342515
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1395456344171
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1395456345843
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1395456356703
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1395456356718
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.stop",1395456358718
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1395456359109
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1395456360046
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1395456360125
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1395456360484
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395456361687
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395456363031
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395456367234
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395456371390
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1395456373218
started,bundle,org.eclipse.mylyn.resources.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.resources.ui",1395456373359
opened,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1395456373515
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1395456373593
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395456374765
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395456375921
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395456376984
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395457067031
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395457069093
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395457070796
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395457071828
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395457078406
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1395457080796
opened,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1395457082109
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1395457082171
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1395457098109
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1395457099203
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1395457099687
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395457100609
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395457106515
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1395457106531
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395457109968
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1395457110593
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395457111000
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.rename",1395457111031
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1395457111781
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1395457117062
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1395457117500
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1395457120828
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1395457121734
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395457130343
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395457201078
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1395457202515
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1395457202765
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1395457202843
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395457241718
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395457241734
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395457241812
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395457242796
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1395457242812
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1395457254578
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395457258781
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395457267828
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395457268906
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395457270031
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395457270312
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395457270312
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395457270421
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395457272390
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395457273046
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395457273046
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395457273140
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395457273609
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395457274265
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395457278937
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1395457285500
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395457290421
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395457292890
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395457292953
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395457293921
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.launchShortcut.debug",1395457293953
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395457302265
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1395457310140
